OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)",* City,State,Zip Code,* CAL FIRE Unit,County,Community,Incident Start Date,Hazard Type,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,Distance - Propane Tank to Structure,Distance - Residence to Utility/Misc Structure &gt; 120 SQFT,Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),Latitude,Longitude
131356,No Damage,456.0,Arbramar,Avenue,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,277622.0,1938.0,"456 ARBRAMAR AVE, PACIFIC PALISADES, CA 90272",34.041203,-118.5359485
102566,No Damage,400.0,W Altadena,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Enclosed,Unscreened,Stucco Brick Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,,,350880.0,1946.0,"400 W ALTADENA DR, ALTADENA, CA 91001",34.196803,-118.1553212
43136,Destroyed (>50%),4713.0,Skyway,,Paradise Southwest A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,No Deck/Porch,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,>30,<30',96195.0,1984.0,4713  SKYWAY     PARADISE CA 95969,39.745756076566,-121.649994450193
29445,Destroyed (>50%),1685.0,Young ,Avenue,Paradise Southeast A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,173160.0,1960.0,1685  YOUNG AVE   PARADISE CA 95969,39.7669951082875,-121.582091965676
29727,Destroyed (>50%),6352.0,Tahoe,Court,Paradise Central Southwest B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,,Asphalt,Unknown,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,,,8093.0,1969.0,6352  TAHOE CT   PARADISE CA 95969,39.7696326099809,-121.600392571306
34543,Destroyed (>50%),430.0,Castle,Drive,Paradise Southwest A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,30-50',60910.0,1949.0,430  CASTLE DR   PARADISE CA 95969,39.7665452775486,-121.636124435256
88662,No Damage,99999.0,Sugarloaf,Drive,Posey,CA,93260.0,TUU,Tulare,Sugarloaf Mountain Park,9/10/2021 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,,,101816.0,,SUGARLOAF MOUNTAIN PARK CA 93260,35.8364723240565,-118.601233226246
14822,Destroyed (>50%),0.0,St. Helena ,Road,,CA,,LNU,Sonoma,Santa Rosa,9/27/2020 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Wood,Unknown,Unknown,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,24872.0,1959.0,ST HELENA RD SANTA ROSA CA 95404,38.5379320168489,-122.588979902382
5666,No Damage,0.0,Bear Creek,Road,,CA,0.0,TUU,Tulare,,8/19/2020 12:00:00 AM,Fire,,Commercial Building Single Story,Nonresidential Commercial,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Other,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,,0.0,0.0,   ,36.2134681548953,-118.688121017693
129480,No Damage,1694.0,Alta Mura,Road,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Unenclosed,No Vents,Other,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,1858856.0,1966.0,"1694 ALTA MURA RD, PACIFIC PALISADES, CA 90272",34.0640173,-118.5012569
63826,Destroyed (>50%),1636.0,Jenna,Place,Santa Rosa,CA,0.0,LNU,Sonoma,Coffey Park,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Unknown,Screened,Combustible,Multi Pane, , , ,,,,186725.0,,1636 JENNA PL SANTA ROSA CA 95403,38.4772687304484,-122.750536549577
105584,No Damage,1789.0,Walworth,Avenue,Pasadena,CA,91104.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Combustible,,,404702.0,1923.0,"1789 WALWORTH AVE, PASADENA, CA 91104",34.1766433,-118.1358568
102926,No Damage,2197.0,Sinaloa,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,Altadena,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Combustible,,<30',208555.0,1950.0,"2197 SINALOA AVE, ALTADENA, CA 91001",34.1834705,-118.116264
109227,Destroyed (>50%),2108.0,Glenrose ,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Wood,Unknown,Unknown,No Deck/Porch,Unknown,Non Combustible,,,53945.0,1924.0,"2108 GLENROSE AVE, ALTADENA, CA 91001",34.1820054,-118.1550163
736,No Damage,20725.0,Hondo,Lane,,CA,0.0,MVU,San Diego,,9/5/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,204922.0,0.0,20725 HONDO LN ALPINE CA 91901,32.7566052702441,-116.704037259978
29608,Destroyed (>50%),6310.0,Ruby,Lane,Paradise Northwest B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,,30-50',67504.0,1965.0,6310  RUBY LN   PARADISE CA 95969,39.7737638966996,-121.615275134892
10241,Destroyed (>50%),5905.0,Mountain Hawk ,Drive,Santa Rosa,CA,,LNU,Sonoma,Santa Rosa,9/27/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,,<30',489016.0,2005.0,5905 MOUNTAIN HAWK DR SANTA ROSA CA 95409,38.4670734972939,-122.631567955617
111808,Destroyed (>50%),325.0,Mountain View,Street,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,111194.0,1953.0,"325 MOUNTAIN VIEW ST, ALTADENA, CA 91001",34.1894267,-118.1570358
34839,Destroyed (>50%),13915.0,Creston,Circle,Magalia,CA,,BTU,Butte,Magalia ,11/8/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Combustible,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,,56100.0,1978.0,13915  CRESTON RD   MAGALIA CA 95954,39.8151783692215,-121.606832015962
109900,No Damage,2384.0,Garfield,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,,,156493.0,1939.0,"2384 GARFIELD AVE, ALTADENA, CA 91001",34.1865429,-118.1425545
28048,No Damage,475755.0,Roop,Drive,Doyle ,CA,,LMU,Lassen,Doyle ,11/17/2020 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Wood,Unknown,Unknown,Non Combustible,21-30,,99960.0,2005.0,475755 ROOP DR DOYLE CA 96109,40.0391276484543,-120.111562960975
103498,No Damage,2116.0,Pasadena Glen,Road,Pasadena,CA,91107.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,173851.0,1995.0,"2116 PASADENA GLEN RD, PASADENA, CA 91107",34.1816556,-118.0791618
126562,No Damage,224.0,Toyopa ,Drive,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Engine Company Actions,Single Family Residence Multi Story,Single Residence,0.0,Concrete,No Eaves,"Mesh Screen <= 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,,,3098262.0,2004.0,"224 TOYOPA DR, PACIFIC PALISADES, CA 90272",34.0310501,-118.5196244
20229,No Damage,0.0,San Benancio Canyon,Road,,CA,,BEU,Monterey,,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,35270.0,1952.0,SAN BENANCIO CYN RD SALINAS CA 93908,36.5705956300127,-121.616028430648
121506,No Damage,18541.0,Pacific Coast,Highway,Malibu,CA,90265.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Commercial Building Single Story,Nonresidential Commercial,,Tile,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Non Combustible,Non Combustible,,<30',161871.0,1967.0,"18541 PACIFIC COAST HWY, MALIBU, CA 90265",34.0405168,-118.5787711
9476,No Damage,9167.0,Zogg Mine,Road,,CA,,SHU,Shasta,,9/27/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Metal,Unenclosed,No Vents,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,,,151224.0,1984.0,9167 ZOGG MINE RD IGO CA 96047,40.5426133584762,-122.586748427927
43620,Destroyed (>50%),5932.0,Del Mar,Avenue,Paradise Central Southeast A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,Unknown,Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,,,99949.0,1964.0,5932  DEL MAR AVE   PARADISE CA 95969,39.7615337279972,-121.597440324601
21085,Destroyed (>50%),352.0,Swanton ,Road,,CA,,CZU,Santa Cruz,Davenport ,8/16/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Wood,No Eaves,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,,31864.0,,352 SWANTON RD DAVENPORT CA 95017,37.071270755759,-122.231833627128
70017,Destroyed (>50%),10191.0,Green Hills,Court,Mountain Ranch,CA,95246.0,TCU,Calaveras,Sierra vista,9/9/2015 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Enclosed,Screened,Combustible,Multi Pane, , , ,,,,69000.0,,10191 GREENHILLS CT MOUNTAIN RANCH CA 95246,38.2427294198284,-120.589797510205
110062,No Damage,262.0,W Woodbury ,Road,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Single Pane,Unknown,Unknown,Unknown,Non Combustible,,,35552.0,1946.0,"262 W WOODBURY RD, ALTADENA, CA 91001",34.1825185,-118.1563621
17852,Destroyed (>50%),7313.0,Pleasants Valley ,Road,,CA,,LNU,Solano,,8/16/2020 12:00:00 AM,Fire,,Mobile Home Single Wide,Single Residence,,Metal,No Eaves,"Mesh Screen > 1/8""""",Wood,Single Pane,Composite,No Deck/Porch,Unknown,No Fence,,,475164.0,1962.0,7313 PLEASANTS VALLEY RD VACAVILLE CA 95688,38.4174308708047,-122.045464173296
120660,Destroyed (>50%),18341.0,Coastline,Drive,Malibu,CA,90265.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unknown,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,,574490.0,1961.0,"18341 COASTLINE DR, MALIBU, CA 90265",34.0422477,-118.5749977
58631,Destroyed (>50%),19755.0,Grange,Road,Unincorporated,CA,0.0,LNU,Lake,,9/12/2015 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Unknown,Unknown,Unknown,Unknown,Unknown, , , ,,,,44382.0,,19755 GRANGE RD MIDDLETOWN CA 95461,38.7771656210947,-122.543286161207
119270,No Damage,2424.0,E Washington,Boulevard,Pasadena,CA,91104.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Multi Family Residence Single Story,Multiple Residence,4.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,81508.0,1948.0,"2424 E WASHINGTON BLVD, PASADENA, CA 91104",34.1688784,-118.1004481
75221,Destroyed (>50%),2305.0,Geysers,Road,Unincorporated,CA,,LNU,Sonoma,,10/23/2019 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,30,111461.0,1923.0,2305 GEYSERS RD GEYSERVILLE CA 95441,38.6983591669389,-122.83057518375
39374,Destroyed (>50%),630.0,Scott,Road,Paradise Central Southwest A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,,30-50',130000.0,1971.0,630  SCOTT DR   PARADISE CA 95969,39.7478734123794,-121.626940872767
66034,Destroyed (>50%),1919.0,Gardenview,Circle,Santa Rosa,CA,0.0,LNU,Sonoma,Fountaingrove,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown, , , ,,,,366057.0,,1919 GARDENVIEW CIR SANTA ROSA CA 95403,38.4796277321696,-122.718564552807
117368,No Damage,3461.0,Canyon Crest ,Road,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,161311.0,1950.0,"3461 CANYON CREST RD, ALTADENA, CA 91001",34.2031718,-118.1622033
51148,Destroyed (>50%),15380.0,Crocker,Alley,Unincorporated,CA,,SHU,Shasta,Shasta ,7/23/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unknown,Unknown,Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,311000.0,2010.0,15380 CROCKER ALY SHASTA CA 96087,40.5930112702419,-122.490402497636
114145,No Damage,2393.0,Allen,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Tile,Unenclosed,Unscreened,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,586063.0,1930.0,"2393 ALLEN AVE, ALTADENA, CA 91001",34.1870739,-118.1119042
62956,Destroyed (>50%),8540.0,Rocky Creek,Road,Lower Lake,CA,95457.0,LNU,Lake,Lower Lake,7/29/2015 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,,,,,, , , ,,,,0.0,,8540 Rocky Creek Road,38.9195769999682,-122.492037696456
4625,Destroyed (>50%),0.0,Bean Creek,Road,,CA,0.0,BTU,Butte,Berry Creek ,9/9/2020 12:00:00 AM,Fire,,Motor Home,Single Residence,0.0,Other,No Eaves,No Vents,Other,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,,0.0,0.0,No Address Available,39.6098354831564,-121.350164566296
66485,Destroyed (>50%),2291.0,Monticello,Drive,Unincorporated,CA,0.0,LNU,Napa,Napa,10/8/2017 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Multi Pane, , , ,,,,177282.0,2004.0,2291 MONTICELLO RD,38.3427140500834,-122.247318011648
129898,No Damage,21564.0,Encina ,Road,Topanga,CA,90290.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,>30,,1003965.0,1928.0,"21564 ENCINA RD, TOPANGA, CA 90290",34.0892873,-118.5996711
80830,Destroyed (>50%),4981.0,Edgewood,Circle,Grizzly Flats,CA,95636.0,AEU,El Dorado,Grizzly Flats,8/14/2021 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Unknown,Unknown,Unknown,Unknown,0-10,,200000.0,,4981 EDGEWOOD DR GRIZZLY FLATS CA 95636,38.6407763936811,-120.520551784726
116037,Destroyed (>50%),126.0,Wapello ,Street,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,267861.0,1947.0,"126 WAPELLO ST, ALTADENA, CA 91001",34.2018704,-118.1410707
97031,No Damage,9817.0,Cohasset ,Road,,CA,0.0,BTU,Butte,,7/24/2024 12:00:00 AM,Fire,Combination of Actions,Mobile Home Triple Wide,Single Residence,0.0,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,11-20,,34750.0,1986.0,"9817 COHASSET RD, COHASSET, CA 95973",39.9228272,-121.7345873
26038,Destroyed (>50%),0.0,Del Valle,Road,,CA,,SCU,Santa Clara,,8/18/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Metal,Unknown,Unknown,Wood,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,0.0,,DEL VALLE RD LIVERMORE CA 94550,37.4833593947027,-121.679448175471
104330,Destroyed (>50%),20.0,E Harriet,Street,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Unknown,Unknown,Unknown,Non Combustible,,,160766.0,1924.0,"20 E HARRIET ST, ALTADENA, CA 91001",34.189985,-118.148797
36407,Destroyed (>50%),5538.0,S. Libby,Road,Paradise Central Southeast B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,,,125256.0,1958.0,5538 S LIBBY RD   PARADISE CA 95969,39.7483422717363,-121.593447016719
94847,No Damage,309.0,Railbridge,Road,Oroville,CA,95966.0,BTU,Butte,Palermo,7/11/2024 12:00:00 AM,Fire,Engine Company Actions,Single Family Residence Single Story,Single Residence,1.0,Concrete,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,No Fence,,>50',343403.0,2008.0,"309 RAILBRIDGE RD, OROVILLE, CA 95966",39.404628,-121.4934137
36270,Destroyed (>50%),506.0,Iris,Lane,Paradise Southwest B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,<30',115000.0,1963.0,506  IRIS LN   PARADISE CA 95969,39.7531404774184,-121.633604891751
81549,No Damage,2639.0,Wailaki,Street,South Lake Tahoe,CA,96150.0,AEU,El Dorado,Henderson ,8/14/2021 12:00:00 AM,Fire,Engine Company Actions,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Vinyl,Single Pane,Wood,Wood,Combustible,No Fence,,,178822.0,,2639 WAILAKI ST SOUTH LAKE TAHOE CA 96150,38.8391252686376,-120.027149537656
129173,Destroyed (>50%),877.0,Iliff,Street,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,,,2537922.0,2019.0,"877 ILIFF ST, PACIFIC PALISADES, CA 90272",34.0456916,-118.5189756
69811,Destroyed (>50%),12802.0,Lone Tree ,Way,Unincorporated,CA,0.0,NEU,Yuba,Loma Rica ,10/8/2017 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Fire Resistant,,Unknown,Combustible,, , , ,,,,124167.0,1983.0,12802 LONE TREE WAY LOMA RICA CA 95901,39.3329743414598,-121.39398305545
117341,Destroyed (>50%),3617.0,Glenrose ,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Engine Company Actions,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,<30',108788.0,1947.0,"3617 GLENROSE AVE, ALTADENA, CA 91001",34.20516,-118.1451076
98073,No Damage,663.0,Oriole ,Road,Wrightwood,CA,92397.0,BDU,San Bernardino,,9/8/2024 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Non Combustible,,,383739.0,1974.0,"663 ORIOLE RD, WRIGHTWOOD, CA 92397",34.3620517,-117.6478268
96430,No Damage,298400.0,Plum Creek,Road,,CA,0.0,TGU,Tehama,,7/24/2024 12:00:00 AM,Fire,,School,Nonresidential Commercial,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,0.0,0.0,,40.33562,-121.9133164
105323,Destroyed (>50%),989.0,Wapello,Street,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Tile,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,<30',102368.0,1927.0,"989 WAPELLO ST, ALTADENA, CA 91001",34.1984412,-118.1290934
84415,No Damage,356.0,Osprey ,Loop,Chester,CA,96020.0,LMU,Plumas,Chester ,7/13/2021 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,247061.0,,356 OSPREY LOOP CHESTER CA 96020,40.2345152892278,-121.19673107789
41939,Destroyed (>50%),5980.0,Another,Lane,Paradise Southwest A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,132600.0,1982.0,5980  ANOTHER LN   PARADISE CA 95969,39.7595674841431,-121.643432271415
64479,Destroyed (>50%),251.0,Wintergreen,Circle,Unincorporated,CA,0.0,LNU,Napa,,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Enclosed,Unknown,Fire Resistant,Multi Pane, , , ,,,,436224.0,1999.0,251 WINTERGREEN CIR,38.3559225042893,-122.252497309504
